timestamp,equity,cash,positions_value
2023-10-10 15:15:00+00:00,100007.675,99109.625,898.0500000000001
2023-10-11 17:05:00+00:00,100002.79999999999,99109.59999999999,893.1999999999999
2023-10-12 18:50:00+00:00,100014.55900000001,100014.55900000001,0.0
2023-10-16 14:05:00+00:00,100016.25900000002,100016.25900000002,0.0
2023-10-17 15:50:00+00:00,100007.34200000002,100007.34200000002,0.0
2023-10-18 17:35:00+00:00,99994.66700000004,99994.66700000004,0.0
2023-10-19 19:25:00+00:00,99991.79200000004,99991.79200000004,0.0
2023-10-23 14:40:00+00:00,99994.01700000004,99134.41700000003,859.5999999999999
2023-10-24 16:30:00+00:00,99995.16700000002,99995.16700000002,0.0
2023-10-25 18:15:00+00:00,99991.36700000003,99134.44200000002,856.925
2023-10-27 13:25:00+00:00,99989.09200000003,99989.09200000003,0.0
2023-10-30 15:05:00+00:00,99980.16700000003,99980.16700000003,0.0
2023-10-31 16:55:00+00:00,99977.21700000003,99127.21700000003,850.0
2023-11-01 18:30:00+00:00,99981.91700000003,99116.91700000003,865.0
2023-11-02 20:45:00+00:00,99985.05750000002,99985.05750000002,0.0
2023-11-06 16:00:00+00:00,99998.68250000001,99104.23250000001,894.4499999999999
2023-11-07 17:45:00+00:00,100008.8385,100008.8385,0.0
2023-11-08 19:35:00+00:00,100006.0635,100006.0635,0.0
2023-11-10 14:50:00+00:00,100011.71350000001,99090.21350000001,921.5
2023-11-13 16:40:00+00:00,100016.41350000004,99091.66350000004,924.75
2023-11-14 18:25:00+00:00,100013.58850000003,99076.28850000002,937.3000000000001
2023-11-15 20:15:00+00:00,100012.28850000005,100012.28850000005,0.0
2023-11-17 15:20:00+00:00,100014.46350000006,100014.46350000006,0.0
2023-11-20 17:05:00+00:00,100019.86350000005,99062.71350000006,957.1500000000001
2023-11-21 18:50:00+00:00,100017.11350000004,99064.41350000004,952.6999999999999
2023-11-22 20:40:00+00:00,100018.63850000002,100018.63850000002,0.0
2023-11-27 18:55:00+00:00,100021.41350000001,100021.41350000001,0.0
2023-11-28 20:45:00+00:00,100021.86349999999,99071.4635,950.4000000000001
2023-11-30 16:05:00+00:00,100015.7635,100015.7635,0.0
2023-12-01 17:55:00+00:00,100027.56349999999,99069.96349999998,957.6
2023-12-04 19:45:00+00:00,100020.63849999997,99075.23849999998,945.4000000000001
2023-12-06 15:00:00+00:00,100030.45749999999,100030.45749999999,0.0
2023-12-07 16:45:00+00:00,100028.7575,99055.5075,973.25
2023-12-08 18:35:00+00:00,100026.4325,99049.7825,976.6500000000001
2023-12-11 20:20:00+00:00,100030.53250000002,99065.75750000002,964.7750000000001
2023-12-13 15:35:00+00:00,100045.55750000002,99062.83250000002,982.7249999999999
2023-12-14 17:20:00+00:00,100051.83250000003,100051.83250000003,0.0
2023-12-15 19:05:00+00:00,100043.83250000005,99055.98250000004,987.8499999999999
2023-12-18 20:45:00+00:00,100044.63250000004,99063.05750000004,981.575
2023-12-20 16:05:00+00:00,100045.88250000005,100045.88250000005,0.0
2023-12-21 17:55:00+00:00,100039.70750000006,100039.70750000006,0.0
2023-12-22 19:45:00+00:00,100037.03250000007,100037.03250000007,0.0
2023-12-27 15:00:00+00:00,100034.65750000009,100034.65750000009,0.0
2023-12-28 16:50:00+00:00,100041.9575000001,99071.0825000001,970.875
2023-12-29 18:40:00+00:00,100037.3075000001,99075.95750000009,961.35
2024-01-02 20:25:00+00:00,100024.17700000008,99102.07700000008,922.0999999999999
2024-01-04 15:40:00+00:00,100022.02700000007,100022.02700000007,0.0
2024-01-05 17:25:00+00:00,100020.82700000009,100020.82700000009,0.0
2024-01-08 19:15:00+00:00,100036.78300000008,99113.48300000008,923.3
2024-01-09 20:35:00+00:00,100036.00800000007,99112.38300000007,923.625
2024-01-11 15:55:00+00:00,100039.15800000007,100039.15800000007,0.0
2024-01-12 17:40:00+00:00,100039.35800000007,100039.35800000007,0.0
2024-01-16 19:20:00+00:00,100028.62750000006,100028.62750000006,0.0
2024-01-18 14:35:00+00:00,100034.49200000009,100034.49200000009,0.0
2024-01-19 16:25:00+00:00,100041.61700000009,99092.21700000009,949.4
2024-01-22 18:15:00+00:00,100057.11700000007,99087.04200000007,970.0749999999999
2024-01-23 19:55:00+00:00,100056.54200000006,99081.79200000006,974.75
2024-01-25 14:55:00+00:00,100054.61700000004,99080.51700000004,974.0999999999999
2024-01-26 16:40:00+00:00,100048.50100000003,100048.50100000003,0.0
2024-01-29 18:30:00+00:00,100049.77600000004,99093.52600000004,956.25
2024-01-30 20:20:00+00:00,100045.95100000003,100045.95100000003,0.0
2024-02-01 15:20:00+00:00,100043.30100000005,99113.40100000006,929.9
2024-02-02 16:45:00+00:00,100061.15600000006,99131.23100000006,929.9250000000001
2024-02-05 18:30:00+00:00,100057.80600000006,99113.05600000006,944.75
2024-02-06 20:20:00+00:00,100054.05600000008,100054.05600000008,0.0
2024-02-08 15:40:00+00:00,100052.13100000008,100052.13100000008,0.0
2024-02-09 17:30:00+00:00,100055.0310000001,99108.20600000011,946.825
2024-02-12 19:20:00+00:00,100053.33100000008,100053.33100000008,0.0
2024-02-14 14:40:00+00:00,100053.25600000008,99131.90600000008,921.35
2024-02-15 16:20:00+00:00,100044.0560000001,100044.0560000001,0.0
2024-02-16 18:10:00+00:00,100040.70600000008,100040.70600000008,0.0
2024-02-20 20:00:00+00:00,100032.00600000008,99127.23100000009,904.7750000000001
2024-02-22 15:15:00+00:00,100046.6310000001,99132.3810000001,914.25
2024-02-23 17:05:00+00:00,100053.1060000001,100053.1060000001,0.0
2024-02-26 18:45:00+00:00,100051.9060000001,99146.25600000011,905.65
2024-02-27 20:30:00+00:00,100058.33100000008,100058.33100000008,0.0
2024-02-29 15:45:00+00:00,100050.48100000006,100050.48100000006,0.0
2024-03-01 17:35:00+00:00,100047.65600000005,99156.70600000005,890.95
2024-03-04 19:20:00+00:00,100053.10600000004,99181.30600000004,871.8000000000001
2024-03-06 14:40:00+00:00,100052.28100000008,100052.28100000008,0.0
2024-03-07 16:30:00+00:00,100044.83100000011,99198.83100000011,846.0
2024-03-08 18:15:00+00:00,100053.88100000011,100053.88100000011,0.0
2024-03-11 19:05:00+00:00,100048.50600000014,99184.45600000014,864.05
2024-03-13 14:20:00+00:00,100049.40600000012,100049.40600000012,0.0
2024-03-14 16:10:00+00:00,100050.4060000001,100050.4060000001,0.0
2024-03-15 17:55:00+00:00,100039.15100000011,99183.50100000012,855.65
2024-03-18 19:35:00+00:00,100052.66700000012,100052.66700000012,0.0
2024-03-20 14:55:00+00:00,100057.46700000014,99177.79200000013,879.675
2024-03-21 16:45:00+00:00,100058.19200000013,100058.19200000013,0.0
2024-03-22 18:35:00+00:00,100057.66700000015,99193.41700000015,864.25
2024-03-26 13:55:00+00:00,100057.64200000017,100057.64200000017,0.0
2024-03-27 15:45:00+00:00,100063.7170000002,100063.7170000002,0.0
2024-03-28 17:35:00+00:00,100062.79200000018,99207.09200000018,855.6999999999999
2024-04-01 19:25:00+00:00,100063.64200000017,100063.64200000017,0.0
2024-04-03 14:35:00+00:00,100066.54200000019,99215.49200000019,851.0500000000001
2024-04-04 16:25:00+00:00,100067.66700000018,99209.01700000018,858.65
2024-04-05 18:10:00+00:00,100061.81700000016,100061.81700000016,0.0
2024-04-09 13:30:00+00:00,100058.51700000014,100058.51700000014,0.0
2024-04-10 15:20:00+00:00,100050.09200000012,100050.09200000012,0.0
2024-04-11 17:10:00+00:00,100059.7920000001,99203.8420000001,855.95
2024-04-12 19:00:00+00:00,100063.61350000011,99183.71350000011,879.9
2024-04-16 14:20:00+00:00,100041.2680000001,100041.2680000001,0.0
2024-04-17 16:10:00+00:00,100024.61800000009,99179.86800000009,844.75
2024-04-18 18:00:00+00:00,100008.63950000006,100008.63950000006,0.0
2024-04-19 19:45:00+00:00,100005.48450000006,99014.76450000006,990.72
2024-04-23 15:00:00+00:00,100002.34950000004,99003.37950000004,998.97
2024-04-24 16:50:00+00:00,100003.39450000004,100003.39450000004,0.0
2024-04-25 18:40:00+00:00,100000.61950000003,100000.61950000003,0.0
2024-04-29 13:55:00+00:00,100015.11950000003,99139.16950000003,875.95
2024-04-30 15:45:00+00:00,100007.16950000003,100007.16950000003,0.0
2024-05-01 17:35:00+00:00,100006.34450000002,100006.34450000002,0.0
2024-05-02 19:25:00+00:00,100008.24450000003,99142.59450000004,865.65
2024-05-06 13:50:00+00:00,100036.49550000006,100036.49550000006,0.0
2024-05-07 15:35:00+00:00,100050.59650000006,100050.59650000006,0.0
2024-05-08 17:25:00+00:00,100044.29650000008,100044.29650000008,0.0
2024-05-09 19:15:00+00:00,100048.9715000001,100048.9715000001,0.0
2024-05-13 14:30:00+00:00,100064.19650000011,99134.99650000011,929.2
2024-05-14 16:20:00+00:00,100061.1690000001,100061.1690000001,0.0
2024-05-15 18:10:00+00:00,100073.41900000008,99122.26900000009,951.15
2024-05-17 13:25:00+00:00,100067.8690000001,100067.8690000001,0.0
2024-05-20 15:15:00+00:00,100072.6940000001,99115.8440000001,956.85
2024-05-21 16:55:00+00:00,100076.8690000001,100076.8690000001,0.0
2024-05-22 18:45:00+00:00,100076.76900000009,100076.76900000009,0.0
2024-05-24 13:55:00+00:00,100068.2690000001,99124.4690000001,943.8
2024-05-28 15:40:00+00:00,100072.9690000001,100072.9690000001,0.0
