symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,strategy,risk_pct,sl_pct,tp_pct,timeframe,hold_time_minutes
AAPL,2023-10-31 18:40:00+00:00,2023-11-01 13:10:00+00:00,170.27,170.41,5,0.6999999999999318,0.08222235273389611,signal,BaselineSMA,1.0,1.0,2.0,5m,1110.0
AAPL,2023-11-01 13:20:00+00:00,2023-11-01 13:30:00+00:00,170.9,170.45,5,-2.2500000000000853,-0.2633118782914057,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-01 13:35:00+00:00,2023-11-01 15:10:00+00:00,171.145,171.11,5,-0.17499999999998295,-0.020450495194135332,signal,BaselineSMA,1.0,1.0,2.0,5m,95.0
AAPL,2023-11-01 15:40:00+00:00,2023-11-01 18:10:00+00:00,171.8,172.05,5,1.25,0.14551804423748038,signal,BaselineSMA,1.0,1.0,2.0,5m,150.0
AAPL,2023-11-01 18:15:00+00:00,2023-11-02 13:30:00+00:00,172.165,175.60829999999999,5,17.216499999999968,2.0000000000000018,take_profit,BaselineSMA,1.0,1.0,2.0,5m,1155.0
AAPL,2023-11-02 15:30:00+00:00,2023-11-02 15:40:00+00:00,176.95,176.805,5,-0.724999999999909,-0.08194405199207777,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-02 16:20:00+00:00,2023-11-02 18:30:00+00:00,177.02,177.225,5,1.0249999999999204,0.11580612360184706,signal,BaselineSMA,1.0,1.0,2.0,5m,130.0
AAPL,2023-11-02 18:35:00+00:00,2023-11-02 19:25:00+00:00,177.34,177.245,5,-0.4749999999999943,-0.05356941468366294,signal,BaselineSMA,1.0,1.0,2.0,5m,50.0
AAPL,2023-11-02 19:30:00+00:00,2023-11-02 19:40:00+00:00,177.46,177.29,5,-0.8500000000000796,-0.09579623577145036,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-02 19:50:00+00:00,2023-11-02 20:30:00+00:00,177.52,175.7448,5,-8.876000000000062,-1.000000000000012,stop_loss,BaselineSMA,1.0,1.0,2.0,5m,40.0
AAPL,2023-11-03 14:35:00+00:00,2023-11-03 15:15:00+00:00,175.67,175.08,5,-2.949999999999875,-0.3358570046109066,signal,BaselineSMA,1.0,1.0,2.0,5m,40.0
AAPL,2023-11-03 15:30:00+00:00,2023-11-03 15:40:00+00:00,175.265,175.045,5,-1.0999999999999943,-0.1255242062020323,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-03 15:45:00+00:00,2023-11-03 17:20:00+00:00,175.295,175.75,5,2.2750000000000625,0.2595624518668682,signal,BaselineSMA,1.0,1.0,2.0,5m,95.0
AAPL,2023-11-03 18:25:00+00:00,2023-11-06 16:15:00+00:00,175.81,179.3262,5,17.58099999999999,2.0000000000000018,take_profit,BaselineSMA,1.0,1.0,2.0,5m,4190.0
AAPL,2023-11-06 20:55:00+00:00,2023-11-07 17:00:00+00:00,179.3,181.13,5,9.14999999999992,1.0206358059118736,signal,BaselineSMA,1.0,1.0,2.0,5m,1205.0
AAPL,2023-11-07 17:05:00+00:00,2023-11-07 17:15:00+00:00,181.305,181.13,5,-0.8750000000000568,-0.09652243457158871,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-07 17:35:00+00:00,2023-11-07 17:45:00+00:00,181.34,181.28,5,-0.30000000000001137,-0.03308701885960108,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-07 17:50:00+00:00,2023-11-07 19:40:00+00:00,181.4,182.055,5,3.2750000000000057,0.3610804851157612,signal,BaselineSMA,1.0,1.0,2.0,5m,110.0
AAPL,2023-11-07 20:20:00+00:00,2023-11-07 20:40:00+00:00,182.255,182.09,5,-0.8249999999999602,-0.0905324956791298,signal,BaselineSMA,1.0,1.0,2.0,5m,20.0
AAPL,2023-11-08 14:30:00+00:00,2023-11-08 15:25:00+00:00,183.23,182.5,5,-3.649999999999949,-0.3984063745019917,signal,BaselineSMA,1.0,1.0,2.0,5m,55.0
AAPL,2023-11-08 15:40:00+00:00,2023-11-08 15:50:00+00:00,182.94,182.625,5,-1.5749999999999886,-0.17218760249262388,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-08 20:20:00+00:00,2023-11-08 20:30:00+00:00,182.675,182.64,5,-0.17500000000012506,-0.019159709867266894,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-08 20:35:00+00:00,2023-11-09 15:05:00+00:00,182.76,182.77,5,0.050000000000096634,0.0054716568177015645,signal,BaselineSMA,1.0,1.0,2.0,5m,1110.0
AAPL,2023-11-09 15:10:00+00:00,2023-11-09 15:15:00+00:00,183.07,182.895,5,-0.8749999999999147,-0.09559185011196458,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-09 15:20:00+00:00,2023-11-09 15:25:00+00:00,182.98,182.63,5,-1.7499999999999716,-0.19127773527161107,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-09 15:40:00+00:00,2023-11-09 18:00:00+00:00,183.09,183.12,5,0.15000000000000568,0.01638538423727187,signal,BaselineSMA,1.0,1.0,2.0,5m,140.0
AAPL,2023-11-09 18:20:00+00:00,2023-11-09 18:30:00+00:00,183.77,183.6,5,-0.8500000000000796,-0.09250693802036469,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-09 20:55:00+00:00,2023-11-10 19:45:00+00:00,182.48,185.66,5,15.900000000000034,1.7426567295045992,signal,BaselineSMA,1.0,1.0,2.0,5m,1370.0
AAPL,2023-11-10 19:50:00+00:00,2023-11-10 19:55:00+00:00,185.705,185.57,5,-0.6750000000000966,-0.07269594248944244,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-10 20:00:00+00:00,2023-11-10 20:05:00+00:00,185.81,185.72,5,-0.45000000000001705,-0.048436574995969206,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-10 20:10:00+00:00,2023-11-13 14:30:00+00:00,185.75,185.445,5,-1.525000000000034,-0.1641991924629882,signal,BaselineSMA,1.0,1.0,2.0,5m,3980.0
AAPL,2023-11-13 16:00:00+00:00,2023-11-13 16:50:00+00:00,184.84,184.755,5,-0.4250000000000398,-0.045985717377194923,signal,BaselineSMA,1.0,1.0,2.0,5m,50.0
AAPL,2023-11-13 17:50:00+00:00,2023-11-13 18:00:00+00:00,184.81,184.68,5,-0.6499999999999773,-0.07034251393323032,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-13 18:10:00+00:00,2023-11-13 18:20:00+00:00,184.81,184.73,5,-0.40000000000006253,-0.043287700881988744,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-13 18:35:00+00:00,2023-11-13 18:55:00+00:00,184.725,184.7,5,-0.12500000000002842,-0.013533631073214814,signal,BaselineSMA,1.0,1.0,2.0,5m,20.0
AAPL,2023-11-13 19:00:00+00:00,2023-11-13 20:30:00+00:00,184.755,184.795,5,0.1999999999999602,0.0216502936321028,signal,BaselineSMA,1.0,1.0,2.0,5m,90.0
AAPL,2023-11-13 20:40:00+00:00,2023-11-13 20:45:00+00:00,184.915,184.84,5,-0.37499999999994316,-0.040559175837540096,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-14 14:25:00+00:00,2023-11-14 15:55:00+00:00,187.56,186.995,5,-2.8249999999999886,-0.30123693751332725,signal,BaselineSMA,1.0,1.0,2.0,5m,90.0
AAPL,2023-11-14 17:05:00+00:00,2023-11-14 18:45:00+00:00,186.995,187.27,5,1.3750000000000284,0.1470627556886539,signal,BaselineSMA,1.0,1.0,2.0,5m,100.0
AAPL,2023-11-14 18:50:00+00:00,2023-11-14 18:55:00+00:00,187.35,187.2,5,-0.7500000000000284,-0.08006405124099114,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-14 19:20:00+00:00,2023-11-14 20:45:00+00:00,187.3,187.62,5,1.599999999999966,0.17084890549918796,signal,BaselineSMA,1.0,1.0,2.0,5m,85.0
AAPL,2023-11-15 14:30:00+00:00,2023-11-15 15:10:00+00:00,188.56,187.97,5,-2.950000000000017,-0.3128977513788711,signal,BaselineSMA,1.0,1.0,2.0,5m,40.0
AAPL,2023-11-15 15:15:00+00:00,2023-11-15 16:40:00+00:00,188.05,188.71,5,3.299999999999983,0.35097048657271035,signal,BaselineSMA,1.0,1.0,2.0,5m,85.0
AAPL,2023-11-15 16:45:00+00:00,2023-11-15 16:50:00+00:00,188.865,188.72,5,-0.7250000000000512,-0.0767744155878547,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-15 17:20:00+00:00,2023-11-15 17:35:00+00:00,189.02,189.0,5,-0.10000000000005116,-0.010580890911016105,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-15 18:20:00+00:00,2023-11-15 18:45:00+00:00,188.97,188.87,5,-0.4999999999999716,-0.05291845266444106,signal,BaselineSMA,1.0,1.0,2.0,5m,25.0
AAPL,2023-11-15 18:50:00+00:00,2023-11-15 19:00:00+00:00,188.915,188.87,5,-0.22499999999993747,-0.023820236614346957,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-16 13:30:00+00:00,2023-11-16 15:35:00+00:00,188.65,189.53,5,4.399999999999977,0.4664723032069995,signal,BaselineSMA,1.0,1.0,2.0,5m,125.0
AAPL,2023-11-16 17:00:00+00:00,2023-11-16 18:15:00+00:00,189.355,189.47,5,0.5750000000000455,0.06073248659925756,signal,BaselineSMA,1.0,1.0,2.0,5m,75.0
AAPL,2023-11-16 19:10:00+00:00,2023-11-16 19:20:00+00:00,189.5,189.37,5,-0.6499999999999773,-0.06860158311345899,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-16 19:40:00+00:00,2023-11-17 14:35:00+00:00,189.43,189.28,5,-0.7500000000000284,-0.07918492319062276,signal,BaselineSMA,1.0,1.0,2.0,5m,1135.0
AAPL,2023-11-17 14:45:00+00:00,2023-11-17 15:00:00+00:00,189.66,189.38,5,-1.4000000000000057,-0.14763260571548642,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-17 15:25:00+00:00,2023-11-17 15:30:00+00:00,189.575,189.42,5,-0.7750000000000057,-0.08176183568509021,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-17 15:45:00+00:00,2023-11-17 16:00:00+00:00,189.515,189.22,5,-1.4749999999999375,-0.1556605018072421,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-17 17:00:00+00:00,2023-11-17 17:15:00+00:00,189.3,189.23,5,-0.350000000000108,-0.036978341257276615,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-17 17:40:00+00:00,2023-11-17 18:00:00+00:00,189.21,189.13,5,-0.40000000000006253,-0.04228106336875426,signal,BaselineSMA,1.0,1.0,2.0,5m,20.0
AAPL,2023-11-17 18:05:00+00:00,2023-11-17 20:30:00+00:00,189.18,189.75,5,2.849999999999966,0.3013003488740784,signal,BaselineSMA,1.0,1.0,2.0,5m,145.0
AAPL,2023-11-17 20:35:00+00:00,2023-11-17 20:40:00+00:00,189.87,189.71,5,-0.799999999999983,-0.08426818349396292,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-20 14:25:00+00:00,2023-11-20 17:25:00+00:00,190.16,191.215,5,5.275000000000034,0.5547959612957509,signal,BaselineSMA,1.0,1.0,2.0,5m,180.0
AAPL,2023-11-20 17:30:00+00:00,2023-11-20 17:35:00+00:00,191.335,191.235,5,-0.4999999999999716,-0.052264353097963845,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-20 17:45:00+00:00,2023-11-20 17:50:00+00:00,191.27,191.265,5,-0.02500000000011937,-0.0026141057144490887,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-20 18:00:00+00:00,2023-11-20 19:10:00+00:00,191.46,191.44,5,-0.10000000000005116,-0.010446046171530554,signal,BaselineSMA,1.0,1.0,2.0,5m,70.0
AAPL,2023-11-20 19:15:00+00:00,2023-11-20 19:20:00+00:00,191.57,191.41,5,-0.799999999999983,-0.08352038419376928,signal,BaselineSMA,1.0,1.0,2.0,5m,5.0
AAPL,2023-11-20 19:30:00+00:00,2023-11-20 19:45:00+00:00,191.64,191.56,5,-0.3999999999999204,-0.04174493842620253,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-20 20:00:00+00:00,2023-11-20 20:45:00+00:00,191.73,191.64,5,-0.45000000000001705,-0.04694101079643076,signal,BaselineSMA,1.0,1.0,2.0,5m,45.0
AAPL,2023-11-21 18:35:00+00:00,2023-11-21 19:05:00+00:00,190.42,190.28,5,-0.6999999999999318,-0.07352168889821487,signal,BaselineSMA,1.0,1.0,2.0,5m,30.0
AAPL,2023-11-21 19:10:00+00:00,2023-11-21 19:20:00+00:00,190.5,190.33,5,-0.8499999999999375,-0.08923884514434599,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-21 19:25:00+00:00,2023-11-21 19:35:00+00:00,190.39,190.31,5,-0.3999999999999204,-0.042019013603644684,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-21 19:40:00+00:00,2023-11-21 20:30:00+00:00,190.375,190.38,5,0.024999999999977263,0.002626395272486981,signal,BaselineSMA,1.0,1.0,2.0,5m,50.0
AAPL,2023-11-21 20:50:00+00:00,2023-11-22 17:10:00+00:00,190.59,191.59,5,5.0,0.5246864998163625,signal,BaselineSMA,1.0,1.0,2.0,5m,1220.0
AAPL,2023-11-22 17:15:00+00:00,2023-11-22 17:30:00+00:00,191.795,191.69,5,-0.5249999999999488,-0.05474595270992255,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-22 17:35:00+00:00,2023-11-22 18:40:00+00:00,191.795,191.785,5,-0.049999999999954525,-0.005213900258083104,signal,BaselineSMA,1.0,1.0,2.0,5m,65.0
AAPL,2023-11-22 20:10:00+00:00,2023-11-22 20:20:00+00:00,191.505,191.43,5,-0.37499999999994316,-0.03916346831674966,signal,BaselineSMA,1.0,1.0,2.0,5m,10.0
AAPL,2023-11-24 16:40:00+00:00,2023-11-24 17:00:00+00:00,189.67,189.525,5,-0.724999999999909,-0.07644856856644511,signal,BaselineSMA,1.0,1.0,2.0,5m,20.0
AAPL,2023-11-24 17:05:00+00:00,2023-11-24 17:20:00+00:00,189.56,189.52,5,-0.1999999999999602,-0.021101498206366198,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
AAPL,2023-11-24 17:30:00+00:00,2023-11-27 14:30:00+00:00,189.62,189.525,5,-0.4749999999999943,-0.05010020040080443,signal,BaselineSMA,1.0,1.0,2.0,5m,4140.0
AAPL,2023-11-27 15:00:00+00:00,2023-11-27 15:15:00+00:00,189.655,189.48,5,-0.8750000000000568,-0.0922728111571125,signal,BaselineSMA,1.0,1.0,2.0,5m,15.0
